id,tag_name,name,published_at,created_at,draft,prerelease,html_url,tarball_url,zipball_url
190813610,v0.8.26,v0.8.26,2024-12-15T10:22:49Z,2024-12-15T10:03:36Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.8.26,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.8.26,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.8.26
188854461,v0.8.22,v0.8.22,2024-12-04T06:36:30Z,2024-12-04T06:08:09Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.8.22,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.8.22,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.8.22
187098704,v0.8.18,v0.8.18,2024-11-23T06:38:06Z,2024-11-23T06:23:22Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.8.18,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.8.18,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.8.18
186227402,v0.8.15,v0.8.15,2024-11-19T15:53:21Z,2024-11-19T15:46:22Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.8.15,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.8.15,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.8.15
184172256,v0.8.10,v0.8.10,2024-11-07T15:16:25Z,2024-11-07T15:06:42Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.8.10,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.8.10,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.8.10
182850684,v0.8.6,v0.8.6,2024-10-31T05:42:32Z,2024-10-31T05:34:06Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.8.6,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.8.6,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.8.6
181694296,v0.8.3,v0.8.3,2024-10-24T10:59:24Z,2024-10-24T10:47:20Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.8.3,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.8.3,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.8.3
179632573,v0.7.16,v0.7.16,2024-10-12T07:41:52Z,2024-10-12T07:31:21Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.7.16,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.7.16,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.7.16
179220198,v0.7.13,v0.7.13,2024-10-10T02:21:57Z,2024-10-10T01:18:44Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.7.13,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.7.13,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.7.13
177475728,v0.7.10,v0.7.10,2024-09-29T15:37:10Z,2024-09-29T15:29:28Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.7.10,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.7.10,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.7.10
176241246,v0.7.6,v0.7.6,2024-09-22T01:40:48Z,2024-09-22T01:24:55Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.7.6,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.7.6,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.7.6
175851270,v0.7.3,v0.7.3,2024-09-19T10:31:15Z,2024-09-19T10:20:52Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.7.3,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.7.3,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.7.3
175080527,v0.7.0,v0.7.0,2024-09-14T13:36:23Z,2024-09-14T13:28:39Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.7.0,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.7.0,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.7.0
174017032,v0.6.11,v0.6.11,2024-09-08T15:09:43Z,2024-09-08T14:59:12Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.6.11,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.6.11,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.6.11
173787506,v0.6.8,v0.6.8,2024-09-06T08:19:42Z,2024-09-06T07:54:44Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.6.8,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.6.8,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.6.8
173434744,v0.6.5,v0.6.5,2024-09-04T14:08:40Z,2024-09-04T13:57:23Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.6.5,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.6.5,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.6.5
170996159,v0.5.9,v0.5.9,2024-08-20T07:22:53Z,2024-08-20T05:42:50Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.5.9,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.5.9,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.5.9
170174774,v0.5.6,v0.5.6,2024-08-14T13:51:30Z,2024-08-14T13:32:14Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.5.6,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.5.6,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.5.6
169363887,v0.5.2,v0.5.2,2024-08-08T16:03:27Z,2024-08-08T15:53:18Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.5.2,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.5.2,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.5.2
168896902,v0.4.9,v0.4.9,2024-08-06T13:00:39Z,2024-08-06T12:41:34Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.4.9,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.4.9,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.4.9
168181070,v0.4.6,v0.4.6,2024-08-01T08:53:00Z,2024-08-01T07:36:07Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.4.6,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.4.6,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.4.6
167813785,v0.4.2,v0.4.2,2024-07-30T09:57:05Z,2024-07-30T09:53:45Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.4.2,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.4.2,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.4.2
167561985,v0.3.9,v0.3.9,2024-07-29T01:19:23Z,2024-07-29T01:16:46Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.3.9,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.3.9,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.3.9
166883201,v0.3.6,v0.3.6,2024-07-24T11:22:27Z,2024-07-24T11:19:35Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.3.6,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.3.6,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.3.6
166454693,v0.3.2,v0.3.2,2024-07-22T06:55:14Z,2024-07-22T06:52:54Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.3.2,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.3.2,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.3.2
166330948,v0.2.9,v0.2.9,2024-07-20T04:50:27Z,2024-07-20T04:47:29Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.2.9,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.2.9,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.2.9
165808681,v0.2.6,v0.2.6,2024-07-17T09:52:23Z,2024-07-17T09:50:07Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.2.6,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.2.6,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.2.6
165417730,v0.2.2,v0.2.2,2024-07-15T09:34:24Z,2024-07-15T09:32:04Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v0.2.2,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v0.2.2,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v0.2.2
